id	offset	orig_size_bytes	english	control_codes	n_chars	n_lines	references	context	french	status
ODYSSEY-TXT-007361	0x01B4715	219	s a person who raises<FE>POKéMON through battling.<FA>TRAINERS will challenge you <FA>wherever they are - it could be on<FA>a road, in forests, caves, anywhere.<FA>If your eyes meet, you have to accept<FA>their challenge. So be careful!	FA;FE	212	2	0x0AAC5E0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007362	0x01B47F0	214	To beat a TRAINER in battle, use<FE>POKéMON that have type advantages<FA>over the foe’s POKéMON. You may also<FA>use highly trained POKéMON with<FA>overwhelming power. Outnumbering the<FA>foe’s POKéMON is another obvious<FA>tactic.	FA;FE	207	2	0x045B1C8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007363	0x01B48C6	180	Wild POKéMON will appear in tall grass,<FE>on roads, and in forests. They will<FA>appear anywhere in dark caves.<FA>There are no wild POKéMON or TRAINERS<FA>in towns, so they are safe places.	FA;FE	175	2	0x045B1CC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007364	0x01B497A	248	POKéMON may learn up to four different<FE>techniques, or moves. There is a great<FA>variety of moves including attacks and<FA>those with special effects. The kinds<FA>of moves that can be learned vary<FA>for each POKéMON. Some moves<FA>can be learned from machines.	FA;FE	241	2	0x045B1D0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007365	0x01B4A0A	104	 The kinds<FA>of moves that can be learned vary<FA>for each POKéMON. Some moves<FA>can be learned from machines.	FA	100	1	0x0B254FC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007366	0x01B4A72	243	HIDDEN moves are those that are<FE>especially important for your<FA>adventure. To use such a move outside<FA>of battle, open the “POKéMON” MENU<FA>and make the POKéMON that knows the<FA>move use it. A fainted POKéMON may use<FA>a HIDDEN move outside of battle.	FA;FE	236	2	0x045B1D4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007367	0x01B4B65	239	Select “FIGHT,” and the MENU of moves<FE>will appear. Consider the type<FA>matchups, and use the most effective<FA>moves. You can check the effects of<FA>moves by opening “POKéMON,”<FA>picking a POKéMON, opening “SUMMARY,”<FA>then opening “POKéMON SKILLS.”	FA;FE	232	2	0x045B1D8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007368	0x01B4E0B	205	If your foes are too strong, try<FE>leveling up your POKéMON some more.<FA>Go back the way you came and battle<FA>wild POKéMON to level up your party.<FA>You may also battle TRAINERS whom you<FA>have not battled before.	FA;FE	199	2	0x045B1E4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007369	0x01B4ED8	218	Unlike roads and forests, wild POKéMON<FE>can appear anywhere in caves.<FA>If your POKéMON are hurt in a cave,<FA>rush to a POKéMON CENTER or use items<FA>to heal them right away. It is very<FA>dangerous to force your luck in caves.	FA;FE	212	2	0x045B1E8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007370	0x01B4FFD	258	A POKéMON CENTER is identified by its<FE>red roof and a “P.C” sign. Every<FA>POKéMON CENTER offers such services as<FA>fully healing POKéMON and free PC use,<FA>making it essential for your travels.<FA>On the upper floor are facilities for<FA>linking with friends and others.	FA;FE	251	2	0x045B1F0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007371	0x01B50FF	178	A POKéMON MART is identified by its<FE>blue roof and a “MART” sign.<FA>Items can be bought and sold at any<FA>POKéMON MART. Some MARTS carry items<FA>that are available only in their towns.	FA;FE	173	2	0x045B1F4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007372	0x01B5272	179	POKéMON are living beings about which<FE>many mysteries still remain. You may<FA>see them in grass, the sea, and caves.<FA>They appear to obey the wishes of the<FA>TRAINERS that caught them.	FA;FE	174	2	0x045B1FC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007373	0x01B547C	101	Try to catch wild POKéMON by throwing<FE>the special SAFARI BALLS.<FA>You may keep any item you find, too.	FA;FE	98	2	0x045B208	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007374	0x01B55F4	239	POKéMON GYMS are operated by the<FE>POKéMON LEAGUE and are training<FA>facilities for TRAINERS. They are all<FA>across the land in cities and towns.<FA>Each one is headed by a LEADER, who<FA>is a very skilled TRAINER. Beat the<FA>LEADER to collect a BADGE.	FA;FE	232	2	0x045B214	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007375	0x01B56E3	17	 Using “POKéDEX”		16	1	0x045B21C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007376	0x01B56F4	17	 Using “POKéMON”		16	1	0x045B220	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007377	0x01B5767	20	  Using a POKé BALL		19	1	0x045B23C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007378	0x01B591D	17	 Using “POKéMON”		16	1	0x045B29C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007379	0x01B595D	23	 Reading the “POKéDEX”		22	1	0x045B2AC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007380	0x01B6227	189	ress up or down on the <F9>Ç Control<FE>   Pad to select an optional item, then<FE>   press left or right to alter the<FE>   settings.<FE><F9>Ï Select “CANCEL” or press the<FE>   B Button after making changes.	F9;FE	181	6	0x1AFA340	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007381	0x01B7D6B	11	POKé BALLS		10	1	0x045B400	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007382	0x01B7D76	8	POKéDEX		7	1	0x045B404	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007383	0x01B7DFA	8	POKéMON		7	1	0x045B440	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007384	0x01B7E16	244	HP indicates a POKéMON’s vitality.<FE>If a POKéMON’s HP drops to zero, it<FA>faints and is unable to battle.<FA>So, the key in battle is to try to<FA>reduce the foe’s HP to zero.<FA>If your POKéMON are hurt, restore their<FA>HP at a POKéMON CENTER or use items.	FA;FE	237	2	0x045B454	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007385	0x01B7F0A	256	EXP. Points stands for “Experience<FE>Points.” POKéMON gain EXP. Points by<FA>participating in winning battles.<FA>When a POKéMON accumulates sufficient<FA>EXP. Points, it levels up. The EXP. Bar<FA>indicates accumulated EXP. Points.<FA>It returns to zero upon leveling up.	FA;FE	249	2	0x045B458	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007386	0x01B800A	226	POKéMON may learn up to four different<FE>moves. There are many kinds of moves<FA>including attacks and those with<FA>special effects. The kinds of moves<FA>that can be learned vary for each<FA>POKéMON. Some moves can be learned<FA>from items.	FA;FE	219	2	0x045B45C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007387	0x01B81C2	148	DEFENSE indicates the resistance a<FE>POKéMON has against physical attacks.<FA>The higher this stat, the less damage<FA>sustained from a foe’s physical hit.	FA;FE	144	2	0x045B464	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007388	0x01B83EF	140	SPEED indicates the agility of a<FE>POKéMON. If this stat exceeds the foe’s<FA>in battle, the POKéMON can make a move<FA>before its slower opponent.	FA;FE	136	2	0x045B470	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007389	0x01B8550	247	POKéMON and moves are classified by<FE>type. Every type has advantageous and<FA>disadvantageous matchups against<FA>other types. For example, like a rock-<FA>paper-scissors game, the WATER type is<FA>strong against the FIRE type and weak<FA>against the GRASS type.	FA;FE	240	2	0x045B478	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007390	0x01B8647	155	OT stands for “Original TRAINER,”<FE>the first TRAINER to have caught the<FA>selected POKéMON.<FA>Even if the POKéMON is traded, the OT<FA>name will remain unchanged.	FA;FE	150	2	0x045B47C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007391	0x01B86E2	214	All POKéMON can be made to hold one<FE>item each. Some items will be used by<FA>the POKéMON automatically in certain<FA>situations. To make a POKéMON hold an<FA>item, select the item from the BAG and<FA>“GIVE” it to the POKéMON.	FA;FE	208	2	0x045B480	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007392	0x01B87B8	223	All POKéMON have a special ABILITY.<FE>There are many different kinds of these<FA>abilities, some used in battle, some<FA>elsewhere. The abilities differ from<FA>species to species. Some species may<FA>have more than one kind of ability.	FA;FE	217	2	0x045B484	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007393	0x01B8897	141	Whenever you win a battle against a<FE>TRAINER, you are given prize money.<FA>Save up your prize money so you can<FA>enjoy shopping at POKéMON MARTS!	FA;FE	137	2	0x045B488	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007394	0x01B8924	224	Moves are also classified by types.<FE>If a POKéMON of a certain type uses<FA>a move of the same type, the move’s<FA>power is boosted. If the move’s type<FA>has a matchup advantage against the<FA>target, its effectiveness is also<FA>boosted.	FA;FE	217	2	0x045B48C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007395	0x01B8A04	128	All POKéMON have a personality,<FE>or “NATURE.” The POKéMON’s<FA>nature appears to affect how the<FA>POKéMON will grow upon leveling up.	FA;FE	124	2	0x045B490	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007396	0x01B8A84	222	The ID No. is a special number assigned<FE>specifically to you as a TRAINER.<FA>Together with the OT name, the ID No.<FA>is used to precisely identify the<FA>Original TRAINER.<FA>The ID No. does not change even if the<FA>POKéMON is traded.	FA;FE	215	2	0x045B494	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007397	0x01B8B62	182	PP stands for “Power Points.”<FE>It indicates the number of times a<FA>certain move can be used in battle.<FA>Like HP, PP can be restored by visiting<FA>a POKéMON CENTER or using certain<FA>items.	FA;FE	176	2	0x045B498	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007398	0x01B8D1D	183	FNT stands for “fainted.”<FE>A POKéMON faints if its HP is reduced<FA>to zero. It becomes incapable of taking<FA>part in battle.<FA>Restore a fainted POKéMON at a POKéMON<FA>CENTER, or use an item.	FA;FE	177	2	0x045B4A4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007399	0x01B8DD4	147	Ordinary items bought at any POKéMON<FE>MART are placed in the ITEMS POCKET.<FA>Items may be used, given to a POKéMON<FA>to hold, or tossed out as garbage.	FA;FE	143	2	0x045B4A8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007400	0x01B8F4D	206	POKé BALLS, which are used for<FE>catching wild POKéMON, are placed in<FA>the POKé BALLS POCKET.<FA>POKé BALLS may be bought at POKéMON<FA>MARTS. They may be used, given to a<FA>POKéMON to hold, or tossed out as<FA>garbage.	FA;FE	199	2	0x045B4B0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007401	0x01B8FA1	122	OCKET.<FA>POKé BALLS may be bought at POKéMON<FA>MARTS. They may be used, given to a<FA>POKéMON to hold, or tossed out as<FA>garbage.	FA	117	1	0x11CC7CC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007402	0x01B901B	140	This indicates the number of species of<FE>POKéMON you have caught and/or<FA>evolved to fill the POKéDEX.<FA>Try hard to catch all sorts of<FA>POKéMON!	FA;FE	135	2	0x045B4B4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007403	0x01B90E8	136	The POKéMON LEAGUE BADGES that you<FE>have won are registered and shown.<FA>Earn BADGES by defeating GYM LEADERS<FA>in various cities and towns.	FA;FE	132	2	0x045B4BC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007404	0x01B91F9	191	You can choose whether or not a<FE>TRAINER can switch a POKéMON after<FA>it has made its foe faint.<FA>Set to “SHIFT” if you would like the<FA>chance to switch a POKéMON after it<FA>has made its foe faint.	FA;FE	185	2	0x045B4C8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007405	0x01B9656	243	HIDDEN moves are those that are<FE>especially important for your<FA>adventure. To use such a move outside<FA>of battle, open the “POKéMON” MENU<FA>and make the POKéMON that knows the<FA>move use it. A fainted POKéMON may use<FA>a HIDDEN move outside of battle.	FA;FE	236	2	0x045B4E4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007406	0x01B991C	168	POKéMON is a name given to describe<FE>wondrous creatures that inhabit all<FA>corners of this world.<FA>People raise POKéMON to be their pets,<FA>use them for battling, and so on.	FA;FE	163	2	0x045B4F0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007407	0x01B99C4	222	The ID No. is a special number assigned<FE>specifically to you as a TRAINER.<FA>Together with the OT name, the ID No.<FA>is used to precisely identify the<FA>Original TRAINER.<FA>The ID No. does not change even if the<FA>POKéMON is traded.	FA;FE	215	2	0x045B4F4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007408	0x01B9AA2	141	Whenever you win a battle against a<FE>TRAINER, you are given prize money.<FA>Save up your prize money so you can<FA>enjoy shopping at POKéMON MARTS!	FA;FE	137	2	0x045B4F8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007409	0x01B9B2F	136	This indicates the number of POKéMON<FE>LEAGUE BADGES that you have won.<FA>Earn BADGES by defeating GYM LEADERS<FA>in various cities and towns.	FA;FE	132	2	0x045B4FC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007410	0x01B9C1D	18	What are POKéMON?		17	1	0x045B51C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007411	0x01B9D04	193	You become the main character to<FE>explore the world of POKéMON!<FA>By talking to people and solving<FA>mysteries, new paths will open to you.<FA>Strive for the goal together with your<FA>wonderful POKéMON!	FA;FE	187	2	0x045B528	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007412	0x01B9E75	148	Visit every city and town, travel every<FE>road, explore every cave, and face<FA>every challenge as you strive to<FA>become the greatest TRAINER of<FA>POKéMON!	FA;FE	143	2	0x045B530	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007413	0x01B9FCE	89	Some of the obstacles in your way can<FE>be removed once your POKéMON learn<FA>specific moves.	FA;FE	86	2	0x045B538	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007414	0x01BA027	202	POKéMON are wondrous creatures that<FE>are shrouded in mystery. You may meet<FA>them all over the world…in tall<FA>grass, caves, the sea, and more.<FA>They appear to grow obedient to the<FA>TRAINERS that caught them.	FA;FE	196	2	0x045B53C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007415	0x01BA121	23	Own POKéMON type: DARK		22	1	0x045B54C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007416	0x01BA14C	23	Own POKéMON type: ROCK		22	1	0x045B554	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007417	0x01BA17A	26	Own POKéMON type: PSYCHIC		25	1	0x045B55C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007418	0x01BA1AC	27	Own POKéMON type: FIGHTING		26	1	0x045B564	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007419	0x01BA1DC	24	Own POKéMON type: GRASS		23	1	0x045B56C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007420	0x01BA209	24	Own POKéMON type: GHOST		23	1	0x045B574	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007421	0x01BA234	22	Own POKéMON type: ICE		21	1	0x045B57C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007422	0x01BA260	25	Own POKéMON type: GROUND		24	1	0x045B584	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007423	0x01BA291	27	Own POKéMON type: ELECTRIC		26	1	0x045B58C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007424	0x01BA2C2	25	Own POKéMON type: POISON		24	1	0x045B594	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007425	0x01BA2F1	25	Own POKéMON type: DRAGON		24	1	0x045B59C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007426	0x01BA320	25	Own POKéMON type: NORMAL		24	1	0x045B5A4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007427	0x01BA34E	24	Own POKéMON type: STEEL		23	1	0x045B5AC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007428	0x01BA37C	25	Own POKéMON type: FLYING		24	1	0x045B5B4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007429	0x01BA3A9	23	Own POKéMON type: FIRE		22	1	0x045B5BC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007430	0x01BA3D5	24	Own POKéMON type: WATER		23	1	0x045B5C4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007431	0x01BA400	22	Own POKéMON type: BUG		21	1	0x045B5CC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007432	0x01BC388	63	Trade POKéMON with another player<FE>using a GBA Game Link cable.	FE	61	2	0x03E072C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007433	0x01BC409	57	For a DOUBLE BATTLE, you must<FE>have at least two POKéMON.	FE	55	2	0x01BBD10	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007434	0x01BC442	58	For trading, you must have at<FE>least two POKéMON with you.	FE	56	2	0x01BB7C4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007435	0x01BCC00	58	No POKéMON holding the <FD:02><FE>BERRY may enter the UNION ROOM.	FD;FE	54	2	0x01BBB54	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007436	0x01BCE73	187	“DODRIO BERRY-PICKING”<FB>Command DODRIO’s three heads to<FE>catch falling BERRIES.<FB>Press right, up, or left on the<FE><F9>Ç Control Pad to move the heads.<FB>To play this game, you must have<FE>a DODRIO.	F9;FB;FE	179	4	0x01BC0BC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007437	0x01BD0CF	124	It doesn’t look like you have any<FE>POKéMON that you can enter…<FB>Would you like me to explain what<FE>kinds of POKéMON can enter?	FB;FE	120	3	0x01BC2A8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007438	0x01BD898	206	Hello!<FE>My name is TEALA.<FB>This must be your first time<FE>up here.<FB>I’ll show you how the Wireless<FE>Communication System works.<FB>First, I need to show you this<FE>floor of our POKéMON CENTER.<FB>Right this way, please.	FB;FE	197	5	0x01BB424	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007439	0x01BE42B	62	The sea is deep here. A POKéMON<FE>may be able to go underwater.	FE	60	2	0x01BE3CC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007440	0x01BF7E4	85	I’m the DAY-CARE LADY.<FB>We can raise POKéMON for you.<FB>Would you like us to raise one?	FB	82	1	0x0171978	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007441	0x01BF8D8	30	ise one<FE>more POKéMON for you?	FE	28	2	0x1A5EC8C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007442	0x01BF988	68	Ah, it’s you!<FE>Good to see you.<FB>Your POKéMON can only be doing<FE>good!	FB;FE	64	3	0x0171A54,0x0171B88	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007443	0x01BFA67	30	Perfect!<FE>Here’s your POKéMON.	FE	28	2	0x0171B1C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007444	0x01BFAAD	59	Oh? But you have just one<FE>POKéMON.<FB>Come back another time.	FB;FE	56	2	0x0171A1C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007445	0x01BFAE8	33	Will you take your POKéMON back?		32	1	0x0171BA4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007446	0x01C0B08	3	â!		2	1	0x0B24E30	UNKNOWN		SKIP_NOISE
ODYSSEY-TXT-007447	0x01C0DB0	36	It’s crammed full of POKéMON<FE>books.	FE	34	2	0x01A7608	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007448	0x01C0ECB	44	All your item needs fulfilled!<FE>POKéMON MART	FE	42	2	0x01A76E0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007449	0x01C0EF8	33	eal your Pokémon!<FE>Pokémon Center	FE	31	2	0x04F8380	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007450	0x01C101C	68	t’s a pretty picture of a POKéMON.<FE>It looks like it’s feeling good.	FE	66	2	0x0E0561C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007451	0x01C1300	56	There’s a POKéMON on TV!<FE>It looks like it’s having fun.	FE	54	2	0x01A7650	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007452	0x01C130A	46	POKéMON on TV!<FE>It looks like it’s having fun.	FE	44	2	0x0AF3340	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007453	0x01C1793	58	You are good at POKéMON, but how<FE>is your chemistry grade?	FE	56	2	0x01AA240	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007454	0x01C1873	55	School is fun, but I still think<FE>POKéMON are fun, too.	FE	53	2	0x01AA2BC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007455	0x01C1BDC	30	Go win, my super BUG POKéMON!		29	1	0x01A9DE4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007456	0x01C1BFA	85	Wow, you came here again?<FE>Maybe you’re a POKéMANIAC, too?<FA>Want to see my collection?	FA;FE	82	2	0x01AA050	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007457	0x01C1C9A	57	I went out to a POKéMON GYM again.<FB>…But I lost as usual.	FB	55	1	0x01A9FD4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007458	0x01C1F40	93	I raised my POKéMON carefully.<FE>They should be ready by now.<FA>This time, they should win, too.	FA;FE	90	2	0x01A9BF4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007459	0x01C203B	97	Electricity has always been my<FE>specialty.<FB>I don’t know a thing about POKéMON<FE>of the sea, though.	FB;FE	93	3	0x01AA5B4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007460	0x01C23C1	46	I used TMs to teach good moves<FE>to my POKéMON.	FE	44	2	0x01AAA9C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007461	0x01C2425	60	Are you using TMs on POKéMON?<FE>Just holding them is useless.	FE	58	2	0x01AAB18	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007462	0x01C25D6	37	POKéMON battle, right?<FE>Cool! Rumble!	FE	35	2	0x01AA928	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007463	0x01C26D3	68	When I whistle, bird POKéMON<FE>gather around.<FB>They’re amazingly cute!	FB;FE	65	2	0x01AAD18	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007464	0x01C2753	74	Oh, you’re a little cutie!<FE>So like a darling POKéMON!<FA>I remember you now!	FA;FE	71	2	0x01AAC9C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007465	0x01C287D	36	Want to play with my POKéMON<FE>again?	FE	34	2	0x01AAD94	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007466	0x01C2B5E	62	I leveled up my POKéMON, but it<FE>absolutely won’t evolve. Why?	FE	60	2	0x01AB28C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007467	0x01C2C2B	80	I’ve been checking every grassy<FE>area for new POKéMON.<FB>But it’s not always easy…	FB;FE	77	2	0x01AB384	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007468	0x01C2C2E	77	e been checking every grassy<FE>area for new POKéMON.<FB>But it’s not always easy…	FB;FE	74	2	0x0AC8F68	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007469	0x01C2C32	73	en checking every grassy<FE>area for new POKéMON.<FB>But it’s not always easy…	FB;FE	70	2	0x0A898EC	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007470	0x01C2C44	55	grassy<FE>area for new POKéMON.<FB>But it’s not always easy…	FB;FE	52	2	0x0A07778	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007471	0x01C2E4A	83	You always get to ride your<FE>POKéMON…<FB>It looks so relaxing.<FE>Can I have it if I win?	FB;FE	79	3	0x01AB5F0	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007472	0x01C2FAE	69	LUC: My big sis taught me all<FE>about POKéMON.<FB>I wonder if I’m better?	FB;FE	66	2	0x01AB6F4	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007473	0x01C312C	29	I rode my bird POKéMON here.		28	1	0x01AB8E8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007474	0x01C31C4	68	CINNABAR, in the west, has a LAB<FE>for POKéMON.<FB>My daddy works there.	FB;FE	65	2	0x01AB86C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007475	0x01C3298	59	I caught my POKéMON at sea.<FE>And that’s where I train them.	FE	57	2	0x01ABAD8	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007476	0x01C350A	49	My friend has many cute POKéMON.<FE>I’m so jealous!	FE	47	2	0x01A9890	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007477	0x01C357E	62	A POKéMANIAC lives on the cape.<FE>Have you seen his collection?	FE	60	2	0x01A990C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007478	0x01C3B1D	19	Yay, yay!<FE>POKéMON!	FE	17	2	0x01AC04C	UNKNOWN		UNTRANSLATED
ODYSSEY-TXT-007479	0x01C3CF1	86	They’re almost finished making the<FE>pool for my POKéMON.<FB>You must drop in for a visit.	FB;FE	83	2	0x01AC24C	UNKNOWN		UNTRANSLATED
