region,offset_start,offset_end,entropy,zero_ratio,ff_ratio,comp_sig_count,comp_lz77,comp_huffman,comp_rle,ptr_target_count,ptr_ref_sum,string_count,string_bytes,repeated_block_count,arm_bl_target_count,thumb_bl_target_count,classification,confidence
1795,0x1c0c000,0x1c0ffff,6.9436,0.0186,0.0180,82,43,36,3,4,12,369,2642,0,101,8,table_texte_probable,51
1796,0x1c10000,0x1c13fff,5.8989,0.0706,0.0468,417,278,123,16,5,7,176,845,0,108,14,zone_compressee_possible,30
1797,0x1c14000,0x1c17fff,7.5649,0.0282,0.0145,126,86,36,4,1,2,136,583,0,115,17,zone_compressee_possible,30
1798,0x1c18000,0x1c1bfff,7.0914,0.0226,0.0145,156,89,56,11,7,12,279,1363,0,86,5,zone_compressee_possible,30
1799,0x1c1c000,0x1c1ffff,7.7528,0.0168,0.0078,88,55,24,9,3,6,106,469,0,114,9,zone_indeterminee,10
1800,0x1c20000,0x1c23fff,7.7877,0.0113,0.0043,50,25,15,10,7,9,183,847,0,117,14,zone_indeterminee,10
1801,0x1c24000,0x1c27fff,7.7576,0.0071,0.0019,13,5,6,2,6,8,142,607,0,108,16,zone_indeterminee,10
1802,0x1c28000,0x1c2bfff,7.5844,0.0447,0.0112,105,79,17,9,3,4,362,1597,0,131,11,table_texte_probable,51
1803,0x1c2c000,0x1c2ffff,6.7904,0.0511,0.0264,245,176,59,10,4,6,116,500,0,109,7,zone_compressee_possible,30
1804,0x1c30000,0x1c33fff,7.6806,0.0190,0.0096,103,76,23,4,11,15,95,419,0,102,15,zone_compressee_possible,30
1805,0x1c34000,0x1c37fff,7.7544,0.0338,0.0039,47,27,14,6,8,9,186,794,0,95,4,zone_indeterminee,10
1806,0x1c38000,0x1c3bfff,7.6440,0.0106,0.0081,92,65,21,6,3,4,134,604,0,134,9,zone_indeterminee,10
1807,0x1c3c000,0x1c3ffff,6.7184,0.0360,0.0222,250,148,88,14,6,8,329,1732,0,119,18,zone_compressee_possible,30
1808,0x1c40000,0x1c43fff,6.1344,0.1647,0.0281,419,309,100,10,14,16,183,874,0,108,17,zone_compressee_possible,30
1809,0x1c44000,0x1c47fff,7.3265,0.0440,0.0062,82,40,22,20,11,14,327,1603,0,118,10,zone_texte_possible,25
1810,0x1c48000,0x1c4bfff,7.4799,0.0433,0.0112,118,86,28,4,60,92,133,564,0,111,9,zone_compressee_possible,30
1811,0x1c4c000,0x1c4ffff,7.3722,0.0304,0.0197,192,143,41,8,4,5,37,168,0,95,27,zone_compressee_possible,30
1812,0x1c50000,0x1c53fff,7.5203,0.0584,0.0040,89,76,7,6,8,11,170,806,0,89,24,zone_indeterminee,10
1813,0x1c54000,0x1c57fff,7.3411,0.0356,0.0096,110,84,22,4,3,9,249,1126,0,117,18,zone_compressee_possible,30
1814,0x1c58000,0x1c5bfff,7.2955,0.0375,0.0134,181,126,41,14,7,10,365,1669,0,120,13,table_texte_probable,51
1815,0x1c5c000,0x1c5ffff,7.6853,0.0066,0.0004,7,2,2,3,5,7,134,568,0,99,8,zone_indeterminee,10
1816,0x1c60000,0x1c63fff,7.7651,0.0123,0.0042,59,38,16,5,3,4,142,613,0,107,18,zone_indeterminee,10
1817,0x1c64000,0x1c67fff,7.6276,0.0104,0.0023,33,18,7,8,7,10,173,745,0,98,17,zone_indeterminee,10
1818,0x1c68000,0x1c6bfff,7.6116,0.0144,0.0039,45,19,21,5,6,10,294,1284,0,107,19,zone_texte_possible,25
1819,0x1c6c000,0x1c6ffff,7.4974,0.0207,0.0089,107,65,29,13,4,6,107,458,0,125,6,zone_compressee_possible,30
1820,0x1c70000,0x1c73fff,7.1870,0.0076,0.0062,52,29,14,9,16,21,275,1275,0,144,20,zone_texte_possible,25
1821,0x1c74000,0x1c77fff,7.3563,0.0679,0.0100,146,101,36,9,4,6,30,121,0,129,33,zone_compressee_possible,30
1822,0x1c78000,0x1c7bfff,7.0740,0.0421,0.0308,330,229,93,8,5,7,179,871,0,122,13,zone_compressee_possible,30
1823,0x1c7c000,0x1c7ffff,7.6405,0.0233,0.0013,35,31,3,1,8,13,101,447,0,103,18,zone_indeterminee,10
1824,0x1c80000,0x1c83fff,7.5479,0.0227,0.0104,113,75,29,9,4,9,103,441,0,108,13,zone_compressee_possible,30
1825,0x1c84000,0x1c87fff,7.5587,0.0446,0.0096,98,73,21,4,3,8,152,621,0,119,19,zone_indeterminee,10
1826,0x1c88000,0x1c8bfff,6.5936,0.0422,0.0263,205,147,47,11,2,3,361,1556,0,109,12,table_texte_probable,50
1827,0x1c8c000,0x1c8ffff,7.2248,0.0632,0.0303,270,208,58,4,6,13,96,437,0,111,9,zone_compressee_possible,30
1828,0x1c90000,0x1c93fff,7.4903,0.0369,0.0150,119,87,30,2,9,26,182,922,0,94,12,zone_compressee_possible,30
1829,0x1c94000,0x1c97fff,7.7148,0.0062,0.0053,48,17,19,12,9,11,110,493,0,107,10,zone_indeterminee,10
1830,0x1c98000,0x1c9bfff,7.6593,0.0240,0.0061,99,62,30,7,5,10,129,544,0,105,17,zone_indeterminee,10
1831,0x1c9c000,0x1c9ffff,7.8116,0.0151,0.0039,69,64,4,1,5,8,99,427,0,101,6,zone_indeterminee,10
1832,0x1ca0000,0x1ca3fff,7.0992,0.0170,0.0092,94,41,36,17,6,9,235,1111,0,94,6,zone_texte_possible,25
1833,0x1ca4000,0x1ca7fff,6.5084,0.0744,0.0220,360,269,76,15,2,4,318,1793,0,112,12,zone_compressee_possible,30
1834,0x1ca8000,0x1cabfff,7.7529,0.0050,0.0028,22,8,9,5,5,6,203,931,0,107,17,zone_texte_possible,25
1835,0x1cac000,0x1caffff,7.6564,0.0073,0.0027,29,5,14,10,5,7,277,1276,0,118,16,zone_texte_possible,25
1836,0x1cb0000,0x1cb3fff,7.7808,0.0046,0.0010,11,1,6,4,5,6,277,1287,0,119,12,zone_texte_possible,25
1837,0x1cb4000,0x1cb7fff,7.6976,0.0307,0.0022,41,23,12,6,4,7,36,151,0,124,18,zone_indeterminee,10
1838,0x1cb8000,0x1cbbfff,7.6452,0.0455,0.0043,100,62,30,8,8,10,124,530,0,110,11,zone_compressee_possible,30
1839,0x1cbc000,0x1cbffff,7.4033,0.0234,0.0045,69,30,31,8,3,7,415,2166,0,122,9,table_texte_probable,53
1840,0x1cc0000,0x1cc3fff,7.4226,0.0184,0.0066,55,34,17,4,16,19,51,258,0,123,9,zone_indeterminee,10
1841,0x1cc4000,0x1cc7fff,7.0692,0.0270,0.0067,95,83,10,2,18,21,28,127,0,90,16,zone_indeterminee,10
1842,0x1cc8000,0x1ccbfff,7.5407,0.0326,0.0094,85,58,21,6,13,21,98,418,0,118,21,zone_indeterminee,10
1843,0x1ccc000,0x1ccffff,7.6335,0.0158,0.0091,88,51,28,9,16,18,127,572,0,107,5,zone_indeterminee,10
1844,0x1cd0000,0x1cd3fff,7.4794,0.0520,0.0100,139,87,47,5,9,12,101,448,0,86,9,zone_compressee_possible,30
1845,0x1cd4000,0x1cd7fff,7.3512,0.0609,0.0147,174,154,15,5,6,10,129,566,0,121,17,zone_compressee_possible,30
1846,0x1cd8000,0x1cdbfff,7.3129,0.1154,0.0037,41,30,8,3,7,11,240,1083,0,82,14,zone_texte_possible,25
1847,0x1cdc000,0x1cdffff,7.7932,0.0070,0.0012,11,2,8,1,8,10,113,471,0,108,8,zone_indeterminee,10
1848,0x1ce0000,0x1ce3fff,5.6430,0.2692,0.0234,280,181,90,9,7,9,206,1088,0,112,13,zone_compressee_possible,30
1849,0x1ce4000,0x1ce7fff,5.7151,0.1772,0.0252,330,219,104,7,3,5,311,1659,0,86,19,zone_compressee_possible,30
1850,0x1ce8000,0x1cebfff,7.6653,0.0242,0.0077,90,63,22,5,6,9,287,1427,0,101,10,zone_texte_possible,25
1851,0x1cec000,0x1ceffff,7.5994,0.0428,0.0077,76,40,30,6,6,11,149,696,0,123,13,zone_indeterminee,10
1852,0x1cf0000,0x1cf3fff,7.2251,0.0186,0.0039,36,17,11,8,2,4,51,230,0,106,13,zone_indeterminee,10
1853,0x1cf4000,0x1cf7fff,7.4511,0.0152,0.0082,74,41,27,6,5,11,193,1006,0,116,19,zone_indeterminee,10
1854,0x1cf8000,0x1cfbfff,7.2790,0.0561,0.0184,179,122,48,9,7,10,144,621,0,124,9,zone_compressee_possible,30
1855,0x1cfc000,0x1cfffff,7.5157,0.0208,0.0039,71,23,40,8,7,12,259,1173,0,101,11,zone_texte_possible,25
1856,0x1d00000,0x1d03fff,7.4212,0.0139,0.0019,36,10,18,8,9,19,303,1355,0,102,12,zone_texte_possible,25
1857,0x1d04000,0x1d07fff,7.5923,0.0144,0.0076,68,46,14,8,8,41,118,511,0,84,13,zone_indeterminee,10
1858,0x1d08000,0x1d0bfff,7.6406,0.0057,0.0032,13,8,3,2,4,5,412,2002,0,115,17,table_texte_probable,53
1859,0x1d0c000,0x1d0ffff,7.3422,0.0225,0.0110,97,62,26,9,7,9,308,1465,0,112,15,zone_texte_possible,25
1860,0x1d10000,0x1d13fff,7.7012,0.0078,0.0020,22,9,8,5,5,13,205,892,0,94,21,zone_texte_possible,25
1861,0x1d14000,0x1d17fff,6.6004,0.0693,0.0380,406,321,80,5,6,9,116,494,0,90,9,zone_compressee_possible,30
1862,0x1d18000,0x1d1bfff,7.1321,0.0764,0.0066,148,120,21,7,7,10,60,266,0,97,10,zone_compressee_possible,30
1863,0x1d1c000,0x1d1ffff,7.5684,0.0394,0.0107,99,69,26,4,9,22,182,886,0,102,9,zone_indeterminee,10
1864,0x1d20000,0x1d23fff,7.0718,0.0753,0.0176,212,162,42,8,13,16,142,624,0,111,10,zone_compressee_possible,30
1865,0x1d24000,0x1d27fff,7.7061,0.0175,0.0024,55,19,24,12,5,9,89,395,0,108,5,zone_indeterminee,10
1866,0x1d28000,0x1d2bfff,7.5970,0.0236,0.0090,100,77,21,2,4,7,235,1042,0,90,13,zone_compressee_possible,30
1867,0x1d2c000,0x1d2ffff,7.6040,0.0177,0.0046,43,14,22,7,13,16,210,1016,0,103,16,zone_texte_possible,25
1868,0x1d30000,0x1d33fff,5.8664,0.0531,0.0273,219,138,74,7,10,18,591,3527,0,89,10,table_texte_probable,62
1869,0x1d34000,0x1d37fff,7.7243,0.0186,0.0045,45,35,8,2,2,4,119,491,0,103,8,zone_indeterminee,10
1870,0x1d38000,0x1d3bfff,6.7200,0.0474,0.0325,273,169,100,4,11,13,288,1718,0,93,17,zone_compressee_possible,30
1871,0x1d3c000,0x1d3ffff,5.9494,0.1062,0.0344,441,352,80,9,8,9,235,1041,0,107,18,zone_compressee_possible,30
1872,0x1d40000,0x1d43fff,7.5233,0.0773,0.0031,65,55,6,4,8,10,121,518,0,83,26,zone_indeterminee,10
1873,0x1d44000,0x1d47fff,7.2239,0.1303,0.0103,94,63,26,5,9,11,79,346,0,95,13,zone_indeterminee,10
1874,0x1d48000,0x1d4bfff,6.9823,0.1795,0.0024,37,25,8,4,3,7,158,945,0,108,11,zone_indeterminee,10
1875,0x1d4c000,0x1d4ffff,6.9612,0.0679,0.0343,316,240,66,10,5,7,139,584,0,113,29,zone_compressee_possible,30
1876,0x1d50000,0x1d53fff,7.5885,0.0108,0.0099,117,70,41,6,5,7,167,734,0,117,22,zone_compressee_possible,30
1877,0x1d54000,0x1d57fff,7.5116,0.0257,0.0084,78,38,29,11,4,6,92,392,0,98,24,zone_indeterminee,10
1878,0x1d58000,0x1d5bfff,7.6121,0.0124,0.0054,32,17,12,3,9,45,360,1876,0,98,14,table_texte_probable,50
1879,0x1d5c000,0x1d5ffff,7.0293,0.0497,0.0253,213,160,52,1,11,13,344,1656,0,103,29,table_texte_probable,50
1880,0x1d60000,0x1d63fff,7.7034,0.0248,0.0051,68,41,24,3,10,16,135,582,0,95,14,zone_indeterminee,10
1881,0x1d64000,0x1d67fff,7.3890,0.0690,0.0077,365,282,72,11,7,10,167,874,0,100,14,zone_compressee_possible,30
1882,0x1d68000,0x1d6bfff,7.5500,0.0339,0.0075,241,164,65,12,6,13,256,1258,0,81,11,zone_compressee_possible,30
1883,0x1d6c000,0x1d6ffff,7.7434,0.0098,0.0087,94,71,15,8,16,19,71,305,0,104,19,zone_indeterminee,10
1884,0x1d70000,0x1d73fff,7.5935,0.0567,0.0080,170,144,24,2,6,10,188,856,0,93,12,zone_compressee_possible,30
1885,0x1d74000,0x1d77fff,7.3928,0.0250,0.0103,81,52,24,5,4,6,304,1418,0,98,7,zone_texte_possible,25
1886,0x1d78000,0x1d7bfff,7.4274,0.0324,0.0066,76,41,26,9,10,13,174,797,0,97,16,zone_indeterminee,10
1887,0x1d7c000,0x1d7ffff,7.1992,0.0093,0.0056,49,19,18,12,10,12,179,923,0,69,13,zone_indeterminee,10
1888,0x1d80000,0x1d83fff,7.7858,0.0057,0.0019,14,5,6,3,7,9,188,931,0,93,17,zone_indeterminee,10
1889,0x1d84000,0x1d87fff,7.6552,0.0538,0.0026,33,22,6,5,3,5,72,345,0,94,13,zone_indeterminee,10
1890,0x1d88000,0x1d8bfff,7.1919,0.0124,0.0066,71,23,26,22,5,7,278,1342,0,98,11,zone_texte_possible,25
1891,0x1d8c000,0x1d8ffff,7.2618,0.0448,0.0212,235,169,60,6,8,12,184,941,0,108,9,zone_compressee_possible,30
1892,0x1d90000,0x1d93fff,7.0431,0.0594,0.0156,238,173,55,10,16,22,366,1822,0,90,6,table_texte_probable,51
1893,0x1d94000,0x1d97fff,7.6851,0.0159,0.0027,38,22,11,5,5,7,52,225,0,99,14,zone_indeterminee,10
1894,0x1d98000,0x1d9bfff,7.4617,0.0215,0.0046,60,39,18,3,8,10,87,374,0,106,11,zone_indeterminee,10
1895,0x1d9c000,0x1d9ffff,7.5589,0.0123,0.0099,87,35,38,14,9,11,148,657,0,110,21,zone_indeterminee,10
1896,0x1da0000,0x1da3fff,7.5386,0.0081,0.0031,32,6,17,9,6,7,225,1125,0,111,9,zone_texte_possible,25
1897,0x1da4000,0x1da7fff,7.7280,0.0071,0.0017,9,5,3,1,8,11,104,429,0,87,17,zone_indeterminee,10
1898,0x1da8000,0x1dabfff,6.4506,0.0463,0.0257,242,151,80,11,8,10,270,1303,0,89,12,zone_compressee_possible,30
1899,0x1dac000,0x1daffff,6.8199,0.0448,0.0238,220,157,59,4,12,14,355,1820,0,92,14,table_texte_probable,50
1900,0x1db0000,0x1db3fff,6.4532,0.0534,0.0282,250,164,69,17,11,12,202,1041,0,91,7,zone_compressee_possible,30
1901,0x1db4000,0x1db7fff,7.6420,0.0189,0.0056,68,42,20,6,9,15,335,1469,0,98,11,zone_texte_possible,25
1902,0x1db8000,0x1dbbfff,5.9363,0.0779,0.0395,366,259,100,7,8,10,465,2992,0,101,28,table_texte_probable,56
1903,0x1dbc000,0x1dbffff,7.3197,0.0174,0.0093,144,111,31,2,15,18,184,951,0,90,10,zone_compressee_possible,30
1904,0x1dc0000,0x1dc3fff,7.3713,0.0217,0.0186,199,117,65,17,10,11,93,414,0,107,7,zone_compressee_possible,30
1905,0x1dc4000,0x1dc7fff,7.6613,0.0129,0.0024,39,6,26,7,6,8,174,760,0,107,11,zone_indeterminee,10
1906,0x1dc8000,0x1dcbfff,7.7606,0.0053,0.0035,23,12,4,7,8,10,103,440,0,94,19,zone_indeterminee,10
1907,0x1dcc000,0x1dcffff,7.8232,0.0085,0.0027,35,15,15,5,13,15,116,505,0,110,12,zone_indeterminee,10
1908,0x1dd0000,0x1dd3fff,7.4622,0.0293,0.0107,133,88,36,9,11,17,298,1367,0,90,18,zone_compressee_possible,30
1909,0x1dd4000,0x1dd7fff,6.4078,0.0886,0.0105,124,70,42,12,18,22,315,1669,0,107,14,zone_compressee_possible,30
1910,0x1dd8000,0x1ddbfff,7.1848,0.0206,0.0163,188,111,59,18,6,8,243,1345,0,86,12,zone_compressee_possible,30
1911,0x1ddc000,0x1ddffff,7.4571,0.0053,0.0043,32,13,13,6,28,31,363,1964,0,118,8,table_texte_probable,51
1912,0x1de0000,0x1de3fff,7.1879,0.0697,0.0225,238,181,48,9,9,12,227,1053,0,106,11,zone_compressee_possible,30
1913,0x1de4000,0x1de7fff,6.5466,0.0636,0.0290,360,278,81,1,3,4,548,2626,0,123,27,table_texte_probable,60
1914,0x1de8000,0x1debfff,7.5500,0.0307,0.0018,16,11,5,0,7,12,103,450,0,99,16,zone_indeterminee,10
1915,0x1dec000,0x1deffff,7.6205,0.0281,0.0114,94,62,22,10,23,31,147,630,0,102,7,zone_indeterminee,10
1916,0x1df0000,0x1df3fff,7.5171,0.0205,0.0144,133,107,18,8,8,10,72,301,0,99,11,zone_compressee_possible,30
1917,0x1df4000,0x1df7fff,6.9460,0.0603,0.0191,297,224,59,14,6,8,69,287,0,79,13,zone_compressee_possible,30
1918,0x1df8000,0x1dfbfff,7.5733,0.0394,0.0081,115,78,20,17,4,5,109,481,0,90,9,zone_compressee_possible,30
1919,0x1dfc000,0x1dfffff,7.5695,0.0192,0.0075,50,29,14,7,16,18,350,1505,0,122,13,table_texte_probable,50
1920,0x1e00000,0x1e03fff,7.4179,0.0352,0.0220,185,143,36,6,15,18,153,687,0,108,10,zone_compressee_possible,30
1921,0x1e04000,0x1e07fff,7.6390,0.0157,0.0090,93,54,29,10,9,49,140,593,0,165,17,zone_indeterminee,10
1922,0x1e08000,0x1e0bfff,7.5587,0.0097,0.0039,48,18,22,8,6,8,247,1186,0,92,9,zone_texte_possible,25
1923,0x1e0c000,0x1e0ffff,6.9166,0.0646,0.0209,297,198,77,22,21,23,82,389,0,103,10,zone_compressee_possible,30
1924,0x1e10000,0x1e13fff,7.0419,0.0593,0.0155,121,78,38,5,9,11,227,997,0,107,18,zone_compressee_possible,30
1925,0x1e14000,0x1e17fff,7.6598,0.0203,0.0064,73,52,16,5,6,9,74,320,0,90,18,zone_indeterminee,10
1926,0x1e18000,0x1e1bfff,7.5096,0.0182,0.0057,100,49,38,13,7,10,99,464,0,103,8,zone_compressee_possible,30
1927,0x1e1c000,0x1e1ffff,7.5788,0.0092,0.0066,76,42,26,8,19,26,172,704,0,88,5,zone_indeterminee,10
1928,0x1e20000,0x1e23fff,7.7361,0.0111,0.0115,87,69,14,4,13,19,67,274,0,99,23,zone_indeterminee,10
1929,0x1e24000,0x1e27fff,7.4964,0.0413,0.0118,105,85,15,5,4,8,436,2006,0,100,13,table_texte_probable,54
1930,0x1e28000,0x1e2bfff,7.6680,0.0231,0.0056,101,60,31,10,9,11,66,280,0,96,23,zone_compressee_possible,30
1931,0x1e2c000,0x1e2ffff,7.7610,0.0075,0.0023,14,6,5,3,21,23,314,1328,0,102,9,zone_texte_possible,25
1932,0x1e30000,0x1e33fff,7.7017,0.0090,0.0034,21,10,9,2,16,18,410,1683,0,99,12,table_texte_probable,53
1933,0x1e34000,0x1e37fff,7.6538,0.0049,0.0018,14,6,4,4,3,4,467,2032,0,92,5,table_texte_probable,56
1934,0x1e38000,0x1e3bfff,7.7416,0.0208,0.0060,147,135,6,6,2,6,91,392,0,116,16,zone_compressee_possible,30
1935,0x1e3c000,0x1e3ffff,7.8164,0.0126,0.0049,46,31,13,2,25,27,208,917,0,112,16,zone_texte_possible,25
1936,0x1e40000,0x1e43fff,7.6960,0.0137,0.0051,52,36,12,4,11,16,86,357,0,82,13,zone_indeterminee,10
1937,0x1e44000,0x1e47fff,6.9483,0.0494,0.0166,160,111,42,7,5,9,235,1130,0,104,5,zone_compressee_possible,30
1938,0x1e48000,0x1e4bfff,7.4039,0.0219,0.0085,98,57,27,14,4,6,198,897,0,80,11,zone_indeterminee,10
1939,0x1e4c000,0x1e4ffff,7.7150,0.0145,0.0027,30,13,9,8,22,27,229,984,0,81,18,zone_texte_possible,25
1940,0x1e50000,0x1e53fff,6.7161,0.1155,0.0066,89,40,25,24,184,233,43,180,0,112,10,zone_indeterminee,10
1941,0x1e54000,0x1e57fff,5.8299,0.1704,0.0041,94,55,26,13,212,358,1,8,0,104,15,table_pointeurs_probable,47
1942,0x1e58000,0x1e5bfff,6.0294,0.1748,0.0076,153,77,34,42,205,253,6,48,0,114,6,table_pointeurs_probable,45
1943,0x1e5c000,0x1e5ffff,5.8362,0.2130,0.0100,246,140,49,57,145,188,5,20,0,159,11,zone_compressee_possible,30
1944,0x1e60000,0x1e63fff,5.9528,0.1519,0.0056,112,53,27,32,209,277,2,11,0,119,13,table_pointeurs_probable,45
1945,0x1e64000,0x1e67fff,5.5412,0.2432,0.0053,197,102,65,30,205,411,7,33,0,141,7,table_pointeurs_probable,48
1946,0x1e68000,0x1e6bfff,5.8727,0.1513,0.0062,99,40,31,28,266,388,6,29,0,120,4,table_pointeurs_probable,48
1947,0x1e6c000,0x1e6ffff,5.9939,0.1566,0.0076,149,76,16,57,205,593,4,31,0,136,5,table_pointeurs_probable,52
1948,0x1e70000,0x1e73fff,5.9708,0.1680,0.0062,116,45,39,32,217,322,8,39,0,121,11,table_pointeurs_probable,46
1949,0x1e74000,0x1e77fff,5.6874,0.1788,0.0047,140,74,19,47,450,685,4,17,0,122,12,table_pointeurs_probable,54
1950,0x1e78000,0x1e7bfff,5.8540,0.1631,0.0049,60,31,6,23,229,341,14,58,0,115,9,table_pointeurs_probable,47
1951,0x1e7c000,0x1e7ffff,6.0439,0.1462,0.0058,101,38,29,34,231,358,2,25,0,124,10,table_pointeurs_probable,47
1952,0x1e80000,0x1e83fff,5.9950,0.1688,0.0069,137,66,22,49,216,428,6,24,0,121,11,table_pointeurs_probable,48
1953,0x1e84000,0x1e87fff,5.8356,0.1920,0.0092,123,69,21,33,254,284,2,8,0,139,6,table_pointeurs_probable,46
1954,0x1e88000,0x1e8bfff,5.9409,0.1980,0.0083,158,61,30,67,219,266,8,36,0,143,11,table_pointeurs_probable,45
1955,0x1e8c000,0x1e8ffff,5.9877,0.1666,0.0076,156,72,25,59,227,256,6,24,0,135,15,table_pointeurs_probable,45
1956,0x1e90000,0x1e93fff,5.8844,0.1665,0.0051,177,95,40,42,349,521,2,8,0,152,9,table_pointeurs_probable,50
1957,0x1e94000,0x1e97fff,6.0441,0.1721,0.0059,181,87,28,66,285,418,20,99,0,138,14,table_pointeurs_probable,48
1958,0x1e98000,0x1e9bfff,6.0347,0.1711,0.0086,118,45,26,47,228,307,14,58,0,131,10,table_pointeurs_probable,46
1959,0x1e9c000,0x1e9ffff,5.9624,0.1658,0.0068,194,95,51,48,191,243,14,80,0,161,10,table_pointeurs_probable,45
1960,0x1ea0000,0x1ea3fff,5.7867,0.1466,0.0052,91,41,15,35,191,257,6,26,0,141,11,table_pointeurs_probable,45
1961,0x1ea4000,0x1ea7fff,5.9131,0.1625,0.0090,136,67,25,44,193,301,7,32,0,121,21,table_pointeurs_probable,46
1962,0x1ea8000,0x1eabfff,5.9236,0.1834,0.0072,197,66,45,86,199,299,6,57,0,153,15,table_pointeurs_probable,46
1963,0x1eac000,0x1eaffff,6.0788,0.1745,0.0088,147,73,21,53,229,400,5,25,0,150,13,table_pointeurs_probable,48
1964,0x1eb0000,0x1eb3fff,6.8106,0.1160,0.0114,144,35,90,19,91,109,143,676,0,154,67,zone_compressee_possible,30
1965,0x1eb4000,0x1eb7fff,6.7943,0.1055,0.0111,102,19,55,28,64,561,177,842,0,144,61,table_pointeurs_probable,51
1966,0x1eb8000,0x1ebbfff,6.8444,0.0986,0.0098,75,16,41,18,63,100,129,604,0,130,73,zone_indeterminee,10
1967,0x1ebc000,0x1ebffff,6.9627,0.0975,0.0130,131,19,97,15,48,55,214,1032,0,131,64,zone_compressee_possible,30
1968,0x1ec0000,0x1ec3fff,6.9529,0.0955,0.0119,106,21,67,18,70,85,185,873,0,124,79,zone_compressee_possible,30
1969,0x1ec4000,0x1ec7fff,6.8985,0.0908,0.0103,124,20,76,28,62,113,165,783,0,199,59,zone_compressee_possible,30
1970,0x1ec8000,0x1ecbfff,6.7771,0.0799,0.0087,74,14,46,14,74,175,165,793,0,140,23,zone_indeterminee,10
1971,0x1ecc000,0x1ecffff,6.8432,0.0887,0.0154,117,29,65,23,101,108,172,824,0,141,46,zone_compressee_possible,30
1972,0x1ed0000,0x1ed3fff,6.9260,0.0930,0.0181,137,41,71,25,66,79,172,814,0,163,98,zone_compressee_possible,30
1973,0x1ed4000,0x1ed7fff,6.9429,0.0909,0.0137,123,21,81,21,50,73,214,982,0,137,62,zone_compressee_possible,30
1974,0x1ed8000,0x1edbfff,6.8847,0.1007,0.0147,139,27,90,22,58,91,207,985,0,145,66,zone_compressee_possible,30
1975,0x1edc000,0x1edffff,5.7360,0.1341,0.0101,35,3,25,7,115,126,35,171,0,158,17,zone_indeterminee,10
1976,0x1ee0000,0x1ee3fff,4.8302,0.1448,0.0053,0,0,0,0,38,48,0,0,0,156,9,zone_indeterminee,10
1977,0x1ee4000,0x1ee7fff,4.8998,0.1449,0.0073,0,0,0,0,50,73,0,0,0,154,17,zone_indeterminee,10
1978,0x1ee8000,0x1eebfff,4.8924,0.1447,0.0098,0,0,0,0,72,82,0,0,0,150,8,zone_indeterminee,10
1979,0x1eec000,0x1eeffff,4.8505,0.1439,0.0111,0,0,0,0,147,164,0,0,0,169,9,zone_indeterminee,10
1980,0x1ef0000,0x1ef3fff,4.9639,0.1323,0.0143,0,0,0,0,163,187,0,0,0,155,10,zone_indeterminee,10
1981,0x1ef4000,0x1ef7fff,4.8840,0.1469,0.0111,0,0,0,0,105,107,0,0,0,169,16,zone_indeterminee,10
1982,0x1ef8000,0x1efbfff,4.8719,0.1467,0.0096,0,0,0,0,60,62,0,0,0,187,7,zone_indeterminee,10
1983,0x1efc000,0x1efffff,4.8219,0.1462,0.0111,0,0,0,0,116,141,0,0,0,143,7,zone_indeterminee,10
1984,0x1f00000,0x1f03fff,4.8376,0.1477,0.0109,0,0,0,0,96,115,0,0,0,168,8,zone_indeterminee,10
1985,0x1f04000,0x1f07fff,4.8939,0.1450,0.0117,0,0,0,0,93,101,0,0,0,140,18,zone_indeterminee,10
1986,0x1f08000,0x1f0bfff,4.8815,0.1445,0.0090,1,0,1,0,50,64,0,0,0,145,6,zone_indeterminee,10
1987,0x1f0c000,0x1f0ffff,4.9534,0.1448,0.0107,0,0,0,0,120,126,0,0,0,170,14,zone_indeterminee,10
1988,0x1f10000,0x1f13fff,4.8023,0.1447,0.0119,1,0,1,0,99,128,0,0,0,158,7,zone_indeterminee,10
1989,0x1f14000,0x1f17fff,4.8511,0.1470,0.0095,1,0,1,0,70,136,0,0,0,182,2,zone_indeterminee,10
1990,0x1f18000,0x1f1bfff,4.8119,0.1472,0.0115,0,0,0,0,55,90,0,0,0,220,6,zone_indeterminee,10
1991,0x1f1c000,0x1f1ffff,4.8929,0.1386,0.0047,0,0,0,0,87,104,0,0,0,227,11,zone_indeterminee,10
1992,0x1f20000,0x1f23fff,4.9229,0.1473,0.0109,3,0,0,3,93,118,0,0,0,207,9,zone_indeterminee,10
1993,0x1f24000,0x1f27fff,4.8484,0.1412,0.0108,0,0,0,0,103,108,0,0,0,163,4,zone_indeterminee,10
1994,0x1f28000,0x1f2bfff,4.8939,0.1465,0.0096,0,0,0,0,63,84,0,0,0,209,5,zone_indeterminee,10
1995,0x1f2c000,0x1f2ffff,4.8203,0.1482,0.0115,1,0,1,0,139,389,0,0,0,297,14,table_pointeurs_probable,48
1996,0x1f30000,0x1f33fff,4.8703,0.1470,0.0078,1,0,1,0,68,74,0,0,0,200,8,zone_indeterminee,10
1997,0x1f34000,0x1f37fff,4.8658,0.1456,0.0084,1,0,1,0,36,36,0,0,0,192,5,zone_indeterminee,10
1998,0x1f38000,0x1f3bfff,4.9497,0.1457,0.0077,8,0,4,4,31,32,0,0,0,223,8,zone_indeterminee,10
1999,0x1f3c000,0x1f3ffff,4.7897,0.1479,0.0076,1,0,1,0,96,110,0,0,0,185,17,zone_indeterminee,10
